id	label	text
96	9.0	Apart from that , a fair trial can be achieved . As all of us know , juries are a group of people who have no or less knowledge regarding law . Thus , exposing them to the past records of the criminal can give them more room to think rationally and finally put the pieces together in order to produce a more meaningful decision . By doing so , the juries will have a sense of relief that they have come up with better conclusion based on plenty of evidences . Not only that , the convicted will also receive a fair action .
77	7.0	On the other hand , complained about the drawbacks of zoos are often heard . It is true that some zoos are lack of systematic management which attributes to numerous wild animals die because of food shortage . Also , being caged in the zoos for long render wildlife lost the ability to survive in nature where is full of cruel competition among various animals .
347	4.0	In addition , products usually look more gorgeous and with good quality in advertisement , people are more likely to buy goods impulsively without a second thought . A good advertisement can convince people to believe that it is what they want , even though it is not the real needs of the society . And there are always people purchase particular products swayed by advertising which makes it a trend to follow for other people who is unnecessarily need it .
7	4.0	First of all , to obtain information , using the internet is quicker and more convenient than reading newspapers . Contrary to the past when people had to wait long hours to take a daily newspaper , nowadays , they can acquire latest news updated every second through their mobile phones or computers connected to the internet , everywhere and at anytime . As can be seen , these devices and machines are very common in all parts of the world , making it easier for people to read a number of things that newspapers can not provide in only some pages . Hence , the print media has failed to keep its important role in the provision of information .
286	5.0	Secondly , Some experiences could teach me the way to take care of myself . For instance , reading and listening the news about choosing a good diet are the way to keep myself are more healthy . Thus , I am always buy a quality food such as organic food . This food are not have chemical . So that , I can have a good health . This experience teach me to aware my health .
276	5.0	Thirdly , many culture , people have many ways to entertain themselves . And dancing is one of that ways . Both people who see and dance also have a good time . For example , many event , such as christmas , last christmas I went to mall to buy gifts , and I was entertained by group of people in santa custom dancing in christmas song . I felt that people around me happy and group of santas also happy to see people happy .
269	2.0	However , someone may maintain that good specify knowledge is more crucial for future job . Studying harder in school , getting a good resume and absorbing lots of working knowledge , which can make these graduates more competitive than other applicants in one certain job . But imagine it , a person who is good at working knowledge but has an poorly relate to people , and a person who has a good ability of relating to people but his working knowledge is less better than the former , which person do you want to be ? I think majority of people would choose the former because it has more chance than the latter in terms of getting good jobs in the future .
137	6.0	"Moreover , these sports events are not essential in other issues such as politics or other international affairs . Thus , if the general atmosphere during the show is peaceful and fraternal , the reality is different . In other words , this is the "" calm before the storm "" . After the Olympics games are finished , everything came back to normal and all the game competition is forgotten by the majority . To picture it , recently , Putin was pleased to open the last winter Olympic games and gather international countries , but actually it has been just facade and Putin didn ' t listen international warning after he conquered the Crimea ."
129	4.0	Admittedly , on the other hand , there might be some people proclaiming that with a slower pace can enjoy their lives more because it is not necessary for them to notice the time control or acquire the fame of succeed . However , from my limited understanding , I just doubt the credibility of that saying . I do not think that those people with slower pace losing the piano competition can be really happy . In contrast , it is really joyful for me that I can immerse in the joy of the victory and accomplishment .
151	9.0	On the other hand , few people are worried about the dying local languages . These languages are the basis for the origination and initial communication between different cultures . They represent local culture . As the usage of these languages decrease , culture also changes accordingly . Further , these languages are tightly coupled with history ; all the olden day literature and scripts will be impossible to decipher if these languages are lost .
310	5.0	To begin with , if persons work rapidly , they will have more chance to study . Attending in some classes which try to increase the skills of employees can be considered as an absolutely effective parameter . If people learn how should increase their speed at work by studying , they can stares in their workplace . For example , I have a friend who was working so slowly . He has been threatened by his boss who was going to fire him . My friend went to a course where he learned how should work rapidly and now he is working .
156	5.0	In the first place , children behaviors are the most concerning matter which parents are always trying to do their best . Nowadays children are more involved in TV programs . Imagine an actor who is a child Ûª s favorite is doing violent roles . In this case , the child would imitate the actor ' s behaviors in order to look like to him . Thus , unexpectedly the violent behavior has effected on child Ûª s behaviors .
358	4.0	On the other hand , one part of the society , has doubt over the productivity of people who prefers to work or study from home . Many employers argue that once an employee works from isolation , he or she spends a lot of time in communication via phone or email with colleagues . This harms an employee ' s deliverable . Teachers think that students get affected too as they can not clear their doubts in study topics instantly . Due to this they lag in their studies . These factors affect people who work or study from home .
11	4.0	Besides , when we practice outdoors and indoors sports , many aspects are getting clearer . For example , when a person goes jogging everyday , eventually he can understand his own body through direct observation . Alike , the school basketball team gains more knowledge on how to succeed in some particular kind of throwing the ball into hoot practicing rather than learning theoretically . Furthermore , almost all natural science discoveries were made by direct observation , which is a part of physical education .
299	9.0	Second , colleges and universities have introduced foreign language course as a part of their curriculum . Students can choose any language from the set of languages available at a university . So , it is very easy to learn a foreign in our own country . Also , highly qualified foreign language teachers are easily accessible in various schools and colleges .
86	2.0	To begin with , it is undeniable that education is better in big cities in comparison with countrysides . For instance , in my country the best schools , universities and institutes are located in cities , and todays education is one of the most important parts of our children ' s life . Therefore , it is a good idea for children to past their first earlier life in the cities .
67	2.0	One of the major concerns against freeing artists ' creation derives from the fear of social misleading which would destabilize the society ; however , I believe the audiences have their own judgement and are not likely to be misled or influenced by some art work . It is needless to say that art inevitably involves imagination , exaggeration and sometimes is purely fabricated ; regardless of whether the work of art is based on truth or not , it is the public ' s authority to determine how to interpret its meaning . If the art displays unreality , the public audiences certainly have the acumen to recognise its untruthfulness and only appreciate its art value ; if the art reflects the reality , then what would be the intention to ban it if it was not for covering the dirty truth ? Would it be autocratic if the government clamp down the artists who are telling the truth ? In a word , the notion of being afraid of social misleading is unjustified .
32	5.0	First of all , poor counties suffer from shortage of basic materials and facilities to start businesses and make it richer . To be out of poverty , it is fundamental to support basic industry related factors such as light , electricity , load , highways , natural resources , technology and buildings for companies . Aiding help poor countries in this situation solve their economical problems and run their own business . In actual , republic of Korea used to be the poorest country even compared to others in Africa in 1960 ' s . Now that it has became strong economy country aiding poor countries after 10 years of aid from other counties .
251	5.0	"First , the core of group working is "" consensus "" . It ' s the idea that everyone Ûª s opinion accounts . In group works , group members gather together to have brain-storming discussion , think over every possible solutions and then finally reach an agreement . In this long process of discussion , there must be different opinions sparkling out . It doesn ' t work if one member solely insists on his / her idea and doesn ' t take other member ' s criticism because the work belongs to every member , not a personal show for specific one member . It ' s every member ' s duty to respect other ' s opinion ."
144	9.0	Secondly , university should only accept good students because it gives better human resources for sophisticated purposes . Some people argue that this may lead to ' social division ' , when someone with high education refuses to do the called ' low jobs ' , but actually it gives no harm to the whole community . Those standard jobs will always be available for everyone , while complex ones should be only handled by the best people , who start their career from the best institutions . I think limiting the number of people who can be admitted by universities is a good choice since it will reward the motivation of students and constantly keep them in the difficult level of learning , which makes them do the best to improve themselves . Ultimately , this improves the overall quality of education and gives the best people to serve in the most necessary needs of the society .
378	5.0	In the first place , school teachers are more qualified than parents in the field of education . For instance , to be able to obtain the teacher certificates , people need years of training at their normal schools to learn theoretical knowledge . However , in comparison to teachers , parents tend to have less knowledge to teach their children ' s subjects such as mathematics and physics .
238	5.0	However , other people visit museums are the most boring expirience of a trip . My cousin Pedro literaly hates to visit museums but he really enjoyed his visit to the famous London - Madame Tussaud museum , it was kind of art entertainment but also that visit helped him to understand the artist works , and in addition he started to respect and admire other types of arts that offers in other museums .
380	5.0	Another point that should be taken into account is countries that import oil will be more dependent on the exporters , both politically and financially . Suppose that the those countries cut down on its oil support , other nations will have to pay more as well as release beneficial policies for them . America , for example , has recently drawn its intervention in Russian crisis only due to the influx of oil .
167	4.0	First , computers through internet made our access to information easier . Through computers we can collect appropriate data very quickly , store it in the hard disc as long as we want and use it when needed . Search engines such as google , yandex with many features relevant to the characteristics of the information needed enable search of information in few minutes . Social networks such as facebook , twitter have changed traditional sources of information and decreasing the monopolization of the information by the governments . Hence , with the use of computers we spend less time in search for information , and can get it from different sources .
239	4.0	First of all , a person with good manner will give others a fine personal impression . Through those impressions , a person was easily to get acquired with others and blended with the community that surrounded him as soon as possible . For example , I worked in a new company , if I am a guy with good manners and treating everyone well , my new colleagues will accept me , even then I will be approved by the employers . In opposite situation if I am being rude , I can not get along well with each other . Finally , I will be fired and have no other choice but lost my job .
333	4.0	However , the other side of the coin is that , by communicating via Internet or phone , we cannot express our ideas and feelings fully , because during such conversations , some of our words can make a completely different sense . As a result , the rate of divorces is increasing day by day .
124	7.0	In the first place , children are free whatever they want to do , they are not restricted and their limitation are really rare . Because they are in the age of growth and they are allowed whatever they want to do to experience new stuffs . Therefore there is no argument and punishment for them .
310	2.0	Last but not least , people who work slowly can no longer handle more tasks . If you show in your workplace that you are the one who can work more than other even carelessly , your boss will assign you more tasks . If you do them fast too , the first acknowledgement of your boss encourages you to work harder . It turns you to a person who has skill of working without hesitation . Even if we ignore this result , by the same token , you can get higher position and more money .
126	9.0	We can not deny that being a friend with someone is different from only being acquaintant . First , it ' s not easy to make friend with anyone . I believe friends are people who have great compatibility with each other . After two years in college I have found sometimes there is more differences between people than similarities , for we are growing in the different families and was educated in various ways . Sometimes acquaintances are just acquaintances . We spend time together but we could never be friend . So , it ' s much easier to have some casual acquaintances than have some close friends .
357	3.0	To begin with , classic teaching methods has been scientifically proven and utilized as the best mode of educate a child . Technology and its advance , to some degrees , have influenced the educational industry positively . Nevertheless , it has not changed the importance of teachers ' role in classes . The fact that students nowadays do their homework or researches on computers rather than go to libraries is an illustration for this . Yet , monitors are unable to replace the appearance of educators since their knowledge and adaptability is priceless . Therefore , teacher cannot be switched with some unconscious screens .
232	5.0	Firstly , the things that parents say have great power to their child . More power than any friend or other adult could have . For example , if someone tells a kid that something is wrong and they shouldn ' t do it , but his father told him / her that it was right , the kid will listen to the father instead of the other person , even if his father is wrong .
106	4.0	Firstly , it is well known and clinically proven that smoking is extremely hazardous to the smoker and others who have been exposed to the fume over a period of time . Recent death statistic released by the Malaysian Ministry of Health shows that the top killer was lung related diseases caused by smoking . A large proportion of death involved second hand smoker particularly young children and pregnant women who were vulnerable to these lethal diseases . Therefore , the number of fatality can be significantly reduced if a total ban on public smoking is implemented .
292	4.0	First and foremost , a large number of students are obsessed in on-line computer games and as a result their performance in school are declined . An investigation done by Beijing University shows that 80% of the students who failed in the final exam paid 2 hours or more on-online games every week , while 90% excellent students expressed that they did not touch computer games during the most of the days . Recent research by Scientist also reveals that the youngs are more likely to be attacted by and lose themselves in these computer games , because of their low control ability .
81	1.0	First and foremost , if there is control over artists ' ideas , they will definitely lose their sense of creativity in the long run . It is undeniable that when they are given the opportunity to express themselves , most artists will think out of the box and come up with spectacular Arts such as paintings or movies . For example , paintings by Da Vinci and Michallengo are admired even till now as they were not restricted during those times . In short , without any limitations , there will be more awe inspiring work from our artists .
122	4.0	Firstly , I think that the new high school will bring a lots of opportunities for student concerned in education . Their old high school is pretty old and need in new educational materials , repairing of the place for sport activities . Also the laboratory of physics and chemistry was in bad condition , so the students can ' t study well during the classes . They will study with new breath and great enthusiasm in new school .
190	3.0	Some people spot out that humanities benefit so much from zoos . First of all , zoos are fascinating places of entertainment . For this point , they all think that the very nature and wildness are all brought into zoos and spending time there help us to forget all stress as well as pressure . Another function that all zoos serve relates to education . Many students as well as people find zoos as good places for witnessing and researching the true animal world . Moreover , some zoos are also reservation sites of many animals that are about to become extinct .
351	7.0	Further and even more importantly , most of the satisfaction of a job comes to people from their professional achievements , skills and the position they reach . In other words , career promotion or getting some kind of credit from the administration of a company or organization are , likely , more enjoyable achievements than getting a high salary . For example , people , who work in monotonous jobs , where no achievements or a new positions can be reached feel themselves more dissatisfied , even though they have a very good salaries .
82	2.0	However , it can be seen that some people have argued against advertising due to its negative impacts . Firstly , a huge amount of different advertisements could be sent automatically by a system to personal phones or email addresses , this is generally known as spam , and causes discomfort or even annoyance to many people . Secondly , advertising can be very expensive and not every advertising campaign can be done successfully and brings good results . Therefore , advertising is believed by many , a financial burden to businesses .
325	5.0	Admittedly , the ability to adapt oneself to the new environment has been proven to be part of job . This ability is helpful in communicating with other workmates , cooperating with other workers needs this ability , too . But working alone is a longer-term job than communicating , that is , the ability of adapting oneself to a new environment may be necessary for a fresh worker , but the excellent knowledge of this job will be benefit till one leave .
106	4.0	Secondly , the image of a healthy nation can be promoted when government restricts public smoking by imposing stern penalty to the offender . For instance , the Brunei government had recently enforced a law against smoking in public areas such as cafÌ©s , hospital and shopping street . This step has curbed down the numbers of smokers in the country and as a result , Brunei remains a place known for its tranquility and cleanliness . This example shows the benefit of restricting public smoking to a country as a whole .
156	4.0	Finally , beside all above mentioned items , the study of youngsters shall always been controlled . For example , a child watches a frightening movie . On the other hand , he has to study for the exam . In this condition , because he is thinking about the movie or whatever has happened in it , it is obvious that he wouldn Ûª t be able to concentrate on his study perfectly . Hence , the study of a youngster would affected terribly .
169	4.0	To begin with , it is vital that professors should assist students to acquire knowledge . The professors Ûª duty is to nurture students , and prepare excellent courses . If professors spend a lot of time on research , he will cut the time on preparing courses is reduced , which may decrease the quality of classes . The reason why people enter a university is that they want to learn cutting-edged technologies . In this way , professors should provide well-preparation courses to convey the state-of-art knowledge for college and university students . Therefore , professors should pay more attention on how to teach students rather than conduct research .
193	5.0	The use of public transportation helps in reducing the air pollution . Cars use oil and gasoline and send out gas such as carbon dioxide , heat and so on . They cause pollution and make the Earth warmer . The more cars are driven , the more pollution will be put into air . If we use the public transportation , less cars will be used and less pollution will be emitted . The atmosphere , surrounding us , will be protected and help us more healthy .
244	5.0	"To begin with , television shows make people forget what is really important . One who has favorite programs tends to be obessed with them when they are on air . Thus , they cannot make appointment or go out with their family or friends at that time since they think the programs are so crucial to their lives . One of my friends , for example , once cancelled an appointment to play basketball with in order to watch the favorite television show "" Infinete Challenges "" . This is not only about basketball , but also about our friendship , which depends on how often we meet and have a chance to talk to each other . That is , watching television alone at home , my friend lost the opportunity to increase cohesion between us ."
239	3.0	Finally , the society needs a civilized environment and orders . And a degree of social civilization depend on its people ' s qualities . In order to create a better living environment for ourselves and our offsprings , our behaviors must be asked with politeness and good manners . Benefit from those effective measures , there may be an obvious effect on the reducing of criminal rate .
279	9.0	Last but not least , The internet makes the world becomes smaller which is a good thing . This is because people who have no time or have financial problems could travel around the world by using the internet . They can see lots of picture and videos of many interesting places . Moreover , people can learn other countries ' s culture and tradition which makes them have more knowledge about that nations .
305	5.0	To begin with , going to classes are sometimes waste of the time . For instance , some lecturers in our university read the same text in the reference books for that particular course module . Further , they didn ' t explain the contents in order to understand by the students . It was waste of the time . Because the university students have grown up , they have enough ability to read and understand the text book . Moreover , with the modern technology , students can collect more information from different sources . For example , from the Internet , students can read many articles and e-books and can watch video tutorials which provide the information more apparently . However , some lecturers deliver lectures very informative and interesting way . When the students attend that lectures , they can obviously feel that it was very useful and they did not waste their time .
314	4.0	Secondly , other than the importance of accuracy , the world also seeks efficiency , which concludes both minimum time completion and also criterion of quality . Even when we managed to keep up with the pace by neglecting the details of a project and only aim for a general frame of the project , this will not be something satisfy for the company and clients . We soon will be out of the picture even when we kept up with the pace since when the problem reveals itself we ' ll have to go back and fix the mistakes we have made . This might be even more costly and time consuming than a neat completion of work at the start .
230	5.0	First of all , when children get a job , they are able to earn money by themselves , instead of getting pocket money from their parents . Thus , it is an oppertunity to learn how to deal with money . Take me as an example , when I was 16 , I found a job during summer vacation and earned some money by own . At the beginning of the semester , I was told to buy a text book . Unfortunately , I spent most of my salary hanging out with my friend . Therefore , I finally realized that I should learn to make a plan before I spend my money , and that did influence me in my life now .
107	4.0	Firstly , rapid development of infrastructure is eating most of the forest throughout world . The so-called Concrete jungles have evolved endangering forests and wild life . As we all know life saving oxygen is produced by trees after converting harmful carbon dioxide gas . Moreover , wild life is very essential to maintain ecological balance on planet Earth .
243	3.0	Everyone agrees that e-mail has been a great way of communication . You can talk to others from thousands mile . For instance , if you are in Vietnam and another person is in the US - half of the Earth , no matter how far it is , you can keep contact . We will never have to worry if our mails will be sent to the right address . If the address is wrong , then you will know right away . Moreover , e-mail doesn ' t take too much time : just a click .
181	5.0	Undoubtedly , the university will have to hire professors , employees and etc . Thus , a number vacant positions need to be filled . Also there will be more opportunities to work in the community . Moreover , when people have jobs , they will have money to spend on goods and services . This can also help stimulate the local economy .
335	8.0	Firstly , connecting people by email is easy and fast . In addition , World Wide Web offers humanity to access to information , which they want to know for less than 10 seconds . These are two of the benefits , why IT is useful .
178	9.0	Lastly , it is more likely for us to buy goods in lower price in the shopping center , and save our time on the other hand . There may be a competition between the new shopping center and other existing stores to attract the customers . Accordingly , with sales promotion , it is easy for consumers to compare the price of the same merchandise before they buy . In addition , the residents do not have a problem spending time on commute in the hope of setting up a shopping center near their homes .
111	2.0	Secondly , animals are kept in unnatural conditions . Recent studies point out that animals are neglected and treated poorly , which influences their reactions to drugs . In March 2003 , a lab technician shot a video inside a lab , which revealed primates in cages without pain medication , for instance one baboon with a metal cylinder screwed into its head . Consequently , I think that sacrificing animals is an expensive and painful activity .
335	5.0	Secondly , there are some drawbacks about this issue . Scientists believe that one day people will face their developments , for instance robots , and they will not succeed to control them . All this inventions will try to take control of the Earth .
234	5.0	Finally , I think that requirement to take standardized tests is the right choice , since in this case teachers can compare the level of knowledge of different students . In any class there will be students who will show low academic performance , so teachers could work with them more intensively . I support the points of those who say that standardized tests are required over those who don Ûª t because if the teacher would know the level of each student he would fairly share his time to all of them .
352	5.0	Nowadays , computers enable people to prepare presentations , draw complex graphs and pictures , document thesis in a simple though efficient way . When children are allowed to play around with computer from a very early age , they get acquainted with the previously mentioned skills and become expert before facing professional world . For instance , students who used to prepare Microsoft PowerPoint presentation for their school projects , get an edge over others at an early stage of their career . From this , it ' s clear that computer has a positive effect on the children .
296	5.0	Of course , new technologies are always great . However , it takes time for people to adapt them . Since we are informed with devices that are produced with new features nearly every day , many people often get lost . For instance , I use new Iphone which I personally think is great . However , even though I used it for couple months , I still do not know how to use all the features proficiently . At first , I tried to go through all the instructions but , soon , I gave up because I found out that it is time-consuming and there are too many things to learn .
236	2.0	Finally , all professors in the university are fortune of the society . They are the leaders almost in every fields of science , arts , culture and so on . Without their research , there will be no new technologies come out quickly . Without their research , there will be more artcrafts being ruined by nothing . Without their research , there will be less information of our ancestors to be known on the earth .
281	4.0	Lastly , family is a root of society . If everyone in family did not have time to spend with each other , that family could have problems , If family had problems , it mean society could have problems . When society had problems , it could impact to a nation . Thus , government should create campaign to fill love to family . For example , setting event once a week to gather everyone in family to spend time with each other . When family understand each other , it mean society and a nation will not have much trouble .
237	9.0	There are a lot of people eating foods or snacks when they are watching television . Most of the foods they eat are fat foods like chips or pizzas . It is not rocket science to know that these foods are not good for people Ûª s health . Many companies know about this behavior and use advertisements on television to make people buy more of these foods . In turn , people will consume these rubbish foods more and we have to deal with a lot of fat diseases .
314	5.0	Besides , when looking at this problem within a broader image . Some work cannot tolerate any mistakes at all , for instance , in official missions like the work done by NASA , a tiny mistake can be catastrophic . A miscalculation of the orbit in launching rocket may lead to a failure of the whole project which might worth trillions of dollars . In such circumstances , even when the scientists want to finish off quickly , but they couldn ' t miss even a single part of the mission since it may trigger loads of problems .
270	2.0	First of all , great planning and organizing ability is able to cause our actions more efficient and productive . Take myself as an example , I used to be overwhelmed by the burden of preparing for the final exam , submitting my paper , and finishing my internship work at the end of each term . Yet , in this year , following the suggestion of my roommate , John , I make a to-do list to plan and organize perfectly everything I should get done in the final and hence take every tasks and trivials into control . This plan ability helps me a lot , making me climb to the top rank of the class while finishing everything else .
97	4.0	First and foremost , sports events are good chances for excellent athletes to meet and learn valuable experiences from one another so that they can improve their results , break records and bring victories to their own countries . Because a large number of people will gather in the host city for sport events , there are many good opportunities for discovering different cultures . Consequently , sport events with the spirit of healthiness , honesty and fairness can help strengthen understanding , friendship and solidarity among nations . After sharing competitive but interesting moments in each competition , the competitors often shake hands friendly and congratulate the winners , which can lead to an improvement in the relationships among nations .
