ID	Label	Text
335		Besides , nowadays technology is entering into our society really quick and scientists develop robots , which help people cope with their problems or just invent coffee machines , engines with integrated computers and etc . For example , before centeries , there were not washing machines , which clean your clothes , while a person do another job .
146		To begin with , students have to find one or more fields of study in which they are really interested . They should not decide their future major without trying a broad range of subjects , otherwise they might miss valuable encounter with the subject . For instance , a would-be mathematician student may be strongly intrigued by philosophy and make a success in the field .
225		Starting with our adulthood , we are strictly bounded with our responsibilities in our daily lives . We are told at what hour we shall wake up , how we shall dress up and how we shall behave . Every action we make are watched closely and judged by the community . But during our childhood , though responsibilies exist , we are much more free to do what we would like to . Being late for school or laughing at a place where you aren ' t supposed to do not have consequences as serious as that would be if you were an adult .
250		Some people might argue that the gap between the rich athletes and normal people is so huge that it seems to be unfair . However , in my opinion , as long as everyone has equal chances to pursue his / her dreams and careers , that would be fair . Fairness is not about equal payments for everyone , but equal chances to acquire the same goal or accomplishment .
157		The first reason is that by using different sources of information we can guarantee its reliability . Some people may disinform you on purpose , that ' s why it is rather unwise to make conclusions before you are confident of the information . For example , Russian news announced that the war between Osetia and Georgia had been initiated by Georgia , however , european news announced that it was initiated by Russia . After a while the situation became clear , but before that a lot of people had already condemned the actions of Russia .
192		Another reason is that a large number of friends can help you to consider all the possible solutions to a problem and to make you more open-minded . For example , if you happen to face a problem and ask them for advice , your friends you will see that issue from their different point of views and accordingly they will help you to consider better all advantages and disadvantages .
154		Apart from saving a lot of money , living with a roommate also enables me to socialize more easily . It is always easier to socialize when you have a lot of people around you . You can invite your roommates ' friends over to your room and have fun together . For instance , one night , my roommate , Millan , brought his friends along . Even though his friends and I were total strangers to each other , we quickly got to know each other . We soon found out that everyone loved playing video games . We played a video game called ' Halo ' together all night , and became good friends . Living with a roommate made socializing much easier for me .
241		Furthermore , the city has well-organised lines of transport . The buses and trains are more frequent than in the countryside , so the city provides better communication .
113		Secondly , in the area of education , it is generally agreed that poorer countries often lack of teachers in schools as well as lecturers in higher education institutions . Besides that , education for these countries normally is not free so only certain group of students can afford it . In order to solve the education manpower problem , richer countries can allocate experienced educators to train more teachers and lecturers in poorer countries . Meanwhile , for the issue of education fee , richer countries should offer scholarships and loan to the qualified students .
203		Thirdly , if you work hard , luck too might shine on you and take you some more steps further ahead from your actual target . For example , my boss worked tirelessly for his promotion . He looked at every aspect that he needed to qualify for the promotion . He realized that having a master ' s degree would be a great credential for him to outperform his competitors . Although he had many commitments at home and work , he somehow managed to complete this degree before he was eligible to apply . At the end he was not only able to get the promotion amidst a stiff competition but also got nominated for a foreign scholarship since he had more credentials than other officers in his capacity .
299		Third , technology has also played a great role in reducing the separation between learning a foreign languge in our own country . A large number of foreign language courses are available online and there are various forums where people can discuss their problems on different foreign languages .
252		Second , music and art are life-long cultivation worthy of investing . They teach us how to appreciate beauty and express feelings in a creative way . They are essential to our spiritual life . Therefore , even if children are not going to be great musicians or artists , learning music and art is still worthy because it can nourish your temper and serve as a leisure .
380		One can not deny the fact that if petrol and fuel taxation are raised , people might hesitate choosing a personal automobile . Taxation may have tackled the environmental issue simply by diverting people to public transportations such as trains , buses or ferries . Additionally , for those who have already afforded a car , there is a likelihood it is restraint from usage on long journeys or to crowded cities .
221		Secondly , the zoo preserves a large number of rare animals and provides them safe habitats . In the zoo , there is not so harmful as a forest . They , fed by zookeepers , do not need to find food themselves . Furthermore , we can do artificial insemenation to maintain nearly extinct wildlife .
261		In addition , studying art and music is also the appropriate outlets of stress and superb ways to relax . Obviously , with the improvement of life rhythm , people have currently suffered too much pressure from their studies or jobs , and these pressure are likely to destroy one person if he cannot find a way to emancipate himself . Art and music are , of course most accessible tools for modern people to liberate themselves from the extremely stressful life . When enjoying one piece of brilliant paintings , such as the Mona Lisa , people would put all their pressure down on the ground and just think about what the most proficient and mysterious smile in this world stands for . At this moment , they would totally involve in the ocean of art and their stressful nervous would be relieved . Apparently , this sense towards art is built on the initial study on the art .
349		Many people believe that students only need to study academic subjects like mathematics , physics because these subject are necessary for students ' future . This is understandable when labor market now has high competition ; students have to meet requirements regard of qualification . In addition , the unemployment rate is always high , so their parents want children to study these subjects which can help students have a job .
23		Another debatable problem is about techniques . There is panic among people that their conversation can be intercepted by the third party . This possibility exists all the time . But a more efficient and reliable system can also be invented to guarantee the private information of users .
39		Finally , a great deal of sophisticated technology can be invented . As astronauts need to travel to outer space which does not have any oxygen to breathe in , scientists are compelled to do research on the oxygen tanks . Oxygen tanks , for instance , are proved useful not only in outer space but also underwater . Moreover , spaceships , communication satellites and space pens also contribute a lot to the society .
226		First of all , the predecessors ' mistakes are the first thing that we should consider when learning about the past . As everyone ' s life is too short to risk trying anything without any prepare , we all should learn about other ' s mistakes so that we can avoid making the same ones . Each mistake , from the smallest to the bigger one , is a treasure of experience , which , if we can make full use of , will make us well-prepared for many complicated situations of our life . Therefore , past obviously saves ourselves a bunch of failures and times .
220		The third convincing reason is that the young adult needs father and mother ' s suggestions . When in dilemma , the parents can comfort him and give him a big hand . They are the people who are most familiar with him can give a suitable advice and lead him to the right way . If the parents do not help him immediately , he would have to suffer more pain . Hence , taking advice from parents , the young adult can go through obstacles easily .
22		To begin with , those who advocate the impracticability of university have several reasons . From their point of view , the fact is that there are numerous job opportunities for those who do not have the certification of university graduation , such as mechanics , sales persons , or engineers , and , furthermore , labors for graduates are in short supply . What is worse , the labor market for highly educated students is now too competitive to get a job after finishing their studying . In this regard it is a loss of national productivity that young people spend much time on searching for high salary jobs , even can be a sheer time-consuming .
373		Secondly , nobody has the right to take another human life . It is undeniable that the rights of life are the basic and vital rights of a human being . No one has the right to take the life of a human ; even if he committed murder . If you kill a criminal , you become a criminal . Moreover , if we think that killing is the best way to solve the problem , it is neither unethical nor immoral . In short , crimes seem to increase due to the capital punishment .
350		A very important responsibility of media is to publish information about the current affairs as quickly as possible specially when there is a crisis . This helps readers to get updated and act accordingly . For example , when the aircraft MH 370 went missing , everyone wanted to know the details about this tragic incident . The friends and families of passengers and crews were impatient to know the truth . In such situations , newspapers and magazines can not respond as fast as digital media . Instead of waiting for next publication , people can get trustworthy information about the current incidents from internet within an hour or two . This explains why digital media will rule over paper and magazines .
43		Firstly , during times of war , people living in badly affected countries can forget about the gloomy environment and maintain a link with the rest of the world by listening to international sports event . For example , when Irak was hardly struck by the Second Gulf War , its citizens tried to catch any incoming news about the FootballWorld Cup through their portable receivers . This clearly shows that international sports competitions encourage people and put pressure on them to come back , sooner or later , to a relative peaceful normality . Thus , world sports events strongly participate in eventually pulling back people towards friendship and peace .
393		An even more detrimental fact is that detailed reports of crimes exposured on the press may provide the potential criminals with instructive learning materials , which would be hard to obtain otherwise . This may help those who are in the process of panning a criminal act perfect their plans , avoid the pitfalls and make themselves harder to be tracked down by the police . Thus , without the prevention on criminal details , the unlawful behavior would be more and more severe and the social harmony would be broken .
33		Some people prefer to recognize globalization as a threat to ethnic and religious values of people of their country . They think that the idea of globalization put their inherited culture in danger of uncontrolled change and make them vulnerable against the attack of imperialistic governments .
341		Traditional skills and lifestyles play important role in modern society , in terms of healthcare , environmental protection and cultural inherit . Although technology takes convenience to humankind , it also contributes to unhealthy behaviors of life , like sedentary lifestyle . Instead , traditional ways of life is a great complimentary for modern life and highlight the importance of work life balance . Meanwhile , due to the fact that traditional skills rely little on fossil energy , it is more environmentally-friendly , which should be promoted to reduce the threat of climate change . Furthermore those tradition-related things convey traditional culture and values . These are important foundation of modern civilization . Protection of tradition can provide the possibility to better understand ancient culture and utilize them to tackle modern problems .
314		Besides , when looking at this problem within a broader image . Some work cannot tolerate any mistakes at all , for instance , in official missions like the work done by NASA , a tiny mistake can be catastrophic . A miscalculation of the orbit in launching rocket may lead to a failure of the whole project which might worth trillions of dollars . In such circumstances , even when the scientists want to finish off quickly , but they couldn ' t miss even a single part of the mission since it may trigger loads of problems .
49		To begin with , mobile phones and other tools of modern communication facilitate not only contact with friends and relatives in faraway places but also global business . With the click of a button , the vast amount of information can be transmitted from America to China in just a few seconds . Furthermore , it is generally felt that the access to these tools of communication is available in every corner of the world . With a mobile phone or a laptop , a person can talk or send messages online at a bus stop , in a corner shop or anywhere they could imagine . Therefore , it seems that these new forms of communication do bring a great deal of convenience to humankind .
205		Firstly , a liberal policy is very feasible . Checking for attendance requires a lot of bureaucracy . Especially for larger classes it is impossible to check for everybody to attend . So an optional attendance saves time and money .
259		First of all , while working in the office , people can interact with their colleges instantly . They can either get help from colleges or discuss about the work together . Think about the big project that a group is working on , if any group member has new idea about the project , he / she can assemble his / her colleges right away and discuss . It ' s more efficient and straight-forward than talking in the phone . For another example , if one Ûª s computer or Internet has any breakdown , he / she can call the MIS staff to fix .
239		Finally , the society needs a civilized environment and orders . And a degree of social civilization depend on its people ' s qualities . In order to create a better living environment for ourselves and our offsprings , our behaviors must be asked with politeness and good manners . Benefit from those effective measures , there may be an obvious effect on the reducing of criminal rate .
154		Living with a roommate saves me a lot of money . If you have roommates , you can split the rent and utilities among them . This means you can get more for less . For example , last year , I shared a room off-campus with my friend , and we decided to split the rent and heating bills into half : I was able to save about fifty dollars for heating , and two hundred dollars for rent monthly . I was able to save a lot of money by sharing wasted heating and rooms with my friend and splitting the bills .
172		First , an apartment provides a lot more freedom than a dormitory . While in a dormitory you have to obey preset rules , in the apartment you set your own rules . You are free to have visits at any time or to be left alone if you want . An apartment offers more privacy because you can choose to have your own room instead of sharing with another student . This is an important factor because you also get more space than you would in a dormitory .
256		Second , it ' s students ' basic responsibility to attend class . Attending class is the most persuasive way for the students to show respect to the professor as well as themselves . Many professors grade their students with class attendances . In other words , class attendances are regarded as critical as examination performances . Those who even achieve high scores on exams could fail if they didn ' t show up in the classes .
156		In the first place , children behaviors are the most concerning matter which parents are always trying to do their best . Nowadays children are more involved in TV programs . Imagine an actor who is a child Ûª s favorite is doing violent roles . In this case , the child would imitate the actor ' s behaviors in order to look like to him . Thus , unexpectedly the violent behavior has effected on child Ûª s behaviors .
279		First of all , everybody would like to know what is going on around the world in their everyday lives . Sometimes , they want an information that can help them in daily life which the internet can provide all of these to people . For example , a businessman who has no time to watch a television or read a newspaper can receive news and check stock markets easily via the internet .
251		"Second , taking criticism is a virtue as you take someone ' s opinion that is against you . Even if you are not working in a group , you still need to take others ' criticism . Criticism definitely hurts because it points out your drawbacks and forces you to confront them . However , criticism can help you detect those drawbacks and fix them if you are willing to take it . Those who don ' t even take a word of criticism will eventually lose chances to get improved . In other words , if you can ' t take any criticism , not only will you fail in cooperating with other people , but also get defeated in personal works . As one Chinese idiom goes : "" The good medicine tastes bitter "" . Criticism might be the most powerful solution to heal . "
292		First and foremost , a large number of students are obsessed in on-line computer games and as a result their performance in school are declined . An investigation done by Beijing University shows that 80% of the students who failed in the final exam paid 2 hours or more on-online games every week , while 90% excellent students expressed that they did not touch computer games during the most of the days . Recent research by Scientist also reveals that the youngs are more likely to be attacted by and lose themselves in these computer games , because of their low control ability .
165		Secondly , students should not be required to attend classes because they can manage the time spending on classes to do other benefit things if they already understand topic in the class very well . In my experience , many times I did not attend biology class because my university does not require the students to attend classes . Also , I had already studied all biology topics before attending university . As a result , I spent the time of biology class to do my Chemistry research and got A + for both biology and chemistry .
354		Nevertheless , there are some other causes why people are experiencing serious medical problems . Firstly , the environment of the modern world polluted very significantly from greenhouse gas emissions and other gasses . Many people , for example , are suffering from allergy because of these gasses . Secondly , foods with a low quality such as fast foods , junk foods and any genetically modified ones are influencing to our health very negatively . Finally , life becoming more stressful due to some recent problems such as traffic gam , traffic accidents and others .
317		The best example of it is how babies learn about basics survival habits during their childhood . Every day comes with new challenges for them like walking , eating , etc . , but those challenges of their initial life teach them important survival lessons which help them for whole life . For example , when they tried to learn walking , they stumble and hurt themselves many times . But they slowly tune their technique and learned to walk .
236		Finally , all professors in the university are fortune of the society . They are the leaders almost in every fields of science , arts , culture and so on . Without their research , there will be no new technologies come out quickly . Without their research , there will be more artcrafts being ruined by nothing . Without their research , there will be less information of our ancestors to be known on the earth .
250		First of all , a worker ' s salary can properly reflect his / her competence and value on his / her career . Therefore , those who are paid high salaries must exceed others and achieve something incredible in certain ways . They are not paid for no reason . As we are now live in a competent world , we must show ourselves to be great enough so as to convince the employer that we deserve a better payment . It ' s all the same in every profession . That ' s why the richest athletes usually correspond to the greatest athletes in their fields , namely Michael Jordan or Tiger Woods .
293		Admittedly , sometimes we have to use emails if the team members are not located in the same place . Although emails are not convenient for the work but it is better than none . Since it is a classroom or campus projects , there is few possibility that the project members are located in different areas .
54		On the one hand , technology indeed simplifies people ' s life all the time . Obviously , people who watch exhibitions on TV or internet at home , save the time and money on the road , which is increasingly significant particularly to people in modern society . However , in accordance with recent research , experts suggest the lifestyle of individuals in modern society is unhealthy because they lack of physical exercise and face-to-face communication .
57		Time and again , creative artists like Michaelangelo , Picasso , Salman Rushdie , Shakespeare etc . have made artistic works which gave a social message . Right from sculptures to paintings , books to drama and movies , all these artistic works have reflected the contemporary social issues of different eras . Creative works help to create social awareness by giving a social message .
203		First , if you depend only on luck for all your accomplishments , you are taking a great risk . Luck is something intangible and no one can guarantee that it would ever come your way . If it doesn ' t work , it would be a great disappointment . Instead if you strive hard to achieve what you want , then your hard work would take you at least closer to your final goal . In my personal experience , all my accomplishments were backed by my hard work , not my luck . And I never did encounter any disappointments of missing my goals .
51		Second , usually libraries do not have income . Most libraries are free not for students also for public . Hence , universities support is vital for libraries . But sport activities have a good income because every sport has different matches and for each match they have a lot sponsors . Also , they have this chance to sell their important matches tickets . To conclude , there are good ways for sports activities to compensate their expenses , but it is very hard for libraries to find a good way for have an income .
2		Secondly , it is crucial to keep one Ûª s identity for they need a connection back to their country as well as teach their children their value of origin . For instance , children immigrated to a new country will face social troubles in school with new friends . In this new environment , parent should find friends coming from their same country so that they can socialize in a very familiar manner as feeling being home . Fail to create this familiarity makes them felt isolated , in the extreme can lead to social disorder like autism . Hence , it is clear that keeping the cultural traditions in the destination countries is tremendous important .
105		Fortunately , there are other measures to improve the situation . It is advisable for the government to encourage medical production by supplying land for building factories and reducing part of the taxes . Additionally , charitable organizations can buy medicines from developed countries and distribute to the undeveloped world for free .
189		In addition to this , the main drawback of teenagers job is that , they miss out the fun of their childhood time . He would miss various childhood activities such as hang out with friends , clubs and fun activities and social interaction with others . They have whole life to do job and prove themselves , but the childhood phase will never return in their life . Therefore , they should take advantage of life as much possible they can .
62		Co-education helps both genders to gel well with each other . It helps them how to behave and cooperate and work together . For example , students studying in boy ' s colleges do not generally know how to talk to a female or behave in front of them . On the other hand , females studying in girl ' s colleges are too shy to face boys . Co-education will help to eradicate this kind of demerit in both . Universities giving both genders equal opportunities , will prepare them for future challenges and will help in the long run .
270		Finally , some assert that the ability to plan and organize can be learned until obtaining a job . Thus , it is not need for young people to possess this ability . Nevertheless , this ability is also essential for young people since young people can overcome their bad habits and fulfill their goals more quickly with this ability . As searching information on the internet , young people are probably distracted by other attractions such as online games or social webs . At this circumstances , they would surf on the internet for hours and end up no where . It is obviously a huge waste of time . But if they make their plan in the first place , and then stick to their plans , they could get their work done quickly beyond their imagination .
250		Second , such high salaries can also guarantee and support the athlete ' s great performances . Most of us only see the luxurious side of a rich athlete and ignore how may difficulties they ' ve gone through and how much cost they ' ve thrown into investing themselves . They shall reap within their high salaries . In other words , if they are not paid high enough in order to conform to their performances , there might not be such brilliant performances for us to be amazed .
371		Secondy , relegious beliefs also contributes to a vegetarian diet . Some religion , such as Buddha , believes that animals were human being in their previous life , so eating their meat mean you eat the flesh of your parent sentient beings . It is often said that this view is rather unscientific . However , I am convinced that it is vital to follow one ' s own religious practices which can bring the enlightenment in mind .
262		Second , this generation is encountering the self-recognition issue which could not be experienced by the previous generation . The past generation was given less freedom and was usually asked to follow the paths their parents had prepared for them . In contrast , young people in this generation are exposed to more creative ideas and rather think individually . They are eager for finding who they are and what they really want . It is fortunate that they can struggle with these sweet worries and these worries are indeed never easy for them . They have to make decisions between so many possibilities and they are responsible for taking the consequences .
24		Finally , even people who are not interested in online game can still be negatively affected by using computer too much . Some social surveys have shown that a few children use computer for studying purpose , most of them are attracted by facebook , blog , etc . instead . Due to this neglect , they will have a bad result in school because when they can not live without internet , they will have no time for their studying .
333		However , the other side of the coin is that , by communicating via Internet or phone , we cannot express our ideas and feelings fully , because during such conversations , some of our words can make a completely different sense . As a result , the rate of divorces is increasing day by day .
383		Firstly , it is undoubtedly that thanks to modern technology invented recently , human life has been improved dramatically . Air-conditioners , computers , cellphones , washing machines , for example , is likely to be seen as greatest inventions helping people to reduce stress and time for other activities . Moreover , applying technological science into the preparation of medications also plays a significant role in saving the number of patients ' lives .
350		People often want to access news from past for various reasons like to prepare for research , satisfy interest , etc . For example , one research fellow may want to know how a small village named Oramaki in Japan was suffering after Second World War . It is very difficult to get this sort of information from past in newspapers and magazines as one has to know before where to look at . But internet provides efficient search facility where one can search the topic and get the details . This feature of digital media is not supported by newspapers and magazines .
363		On other side of the coin , many people believe that usage of machines makes work easier and less time is consumed for doing similar amount of work . Take the example of use of food processors in kitchens . The work of chopping , blending , grating , kneading has become so easy that people can not imagine their lives without this simple machine at their homes . Thus it is very obvious that using machines makes daily tasks less time consuming and less cumbersome .
332		Living on your own is a huge financial commitment . At younger age people are less likely to get a high paying job , so It can be a difficult task to pay for rent , food , utilities and other expenses to sustain yourself . So , I believe that living with parents is a wise choice for adults until they get a head start to their professional career with a reasonable income .
359		On the other hand , in order to avoid the conflicts between foreigners and locals , people are trying to understand different culture and find solutions . For instance , tourists are given the brochures about the local traditions and customs before they visit the place . Furthermore , the tour guide are willing to help tourists to understand the culture from other countries . Thus , the possibility of the conflicts is reduced because the understanding between both parties .
16		Though animal experiments have negative impact on the natural balance , it is necessary to make sure that people can live a long life . To begin with , it is indisputable that every new kind food or pill may be noxious , and scientists must do something to insure that the new invention benefits people instead of making people ill or even dying . The new foods or medicines are invented to promote the quantity of human ' s life . Thus even if they are volunteers ; they cannot take the place of animals to test the new foods or medicines . Furthermore , it also have potentially harm for human ' s health without any testing .
143		Admittedly , on the other hands , there might be some dissidents proclaiming that doing something new is necessary for people to success because they can become different from others , which is also a widely accepted idea for success . However , according to my limited understanding , I just doubt the credibility of that saying owing to its imprudence . Try something new can indeed make people become special , while it does not mean successful .
235		Moreover , it is hard to get manage two things at a time for instance , working and studying is not an easy job for the scholars , they need to concentrate on their studies . MPhils and PhDs scholars are probably engage in the research work , which takes their full concentration and surveys . The idea of free of charge education inspires those scholars who really want to put their efforts and get a degree from best universities .
4		Firstly , it is an undeniable fact that tourists from different cultures will probably cause changes to the cultural identity of the tourist destinations . Take Thailand for example , in the Vietnam War , many American soldiers came to Thailand for a break and involved in sexual and drug activities , these huge demands caused many local businesses opened and expanded , even illegally involved in under-age prostitutes to maximize their profits . This was due to the lack of adequate controls by authorities and lead to a bad image of Thailand tourism . Therefore this proves that international tourism can create negative impacts on the destination countries .
217		On the other hand , finding out life through personal experience can help you become more independent and mature . For one thing , there are so many grate things that you can missed if you don ' t experience it by yourself . For example , a friend told you not to try skydiving because it was so dangerous . If you did as he told , you could fail to see how wonderful it is to be fall freely . In addition , family and friends accidentally harm you by giving you advice all the time . You will grow to be dependent and reliant . In contrast , free yourself and do what you desire without notice about consequences is the way that success people would like to choose .
318		Buying a car spends hundreds of thousand ; paying for all sorts of fee takes another several-these are all ready too much for most of the families to bear . Charging drivers one more fee makes no sense and is ridiculous . Majority of the families buy cars simply for a safer and easier conveyance , and charging them too much fee adds a lot to their burden and is actually jeopardizing their rights .
67		One of the major concerns against freeing artists ' creation derives from the fear of social misleading which would destabilize the society ; however , I believe the audiences have their own judgement and are not likely to be misled or influenced by some art work . It is needless to say that art inevitably involves imagination , exaggeration and sometimes is purely fabricated ; regardless of whether the work of art is based on truth or not , it is the public ' s authority to determine how to interpret its meaning . If the art displays unreality , the public audiences certainly have the acumen to recognise its untruthfulness and only appreciate its art value ; if the art reflects the reality , then what would be the intention to ban it if it was not for covering the dirty truth ? Would it be autocratic if the government clamp down the artists who are telling the truth ? In a word , the notion of being afraid of social misleading is unjustified .
344		"Proficiency brings perfectness in terms of art work . It is true while the modern artists who implement their creative thinking onto high value creation are paid with immense sum by the art collector . Also , the high sum which modern artists receive is related to the quality instead of the quantity and their rare talent . For example , a 15 centimeter Buddha temple made by hand is granted times in comparison with factory production . On the other hand , modern artists also devote themselves find a unique concept in which ordinary people cannot do , such making impossible become possible . Pieter Padang , Minion creator , has brilliant idea to alter part of song lyric "" I swear "" become "" underwear "" when the Minion sing in Despicable Me . He granted huge sums for such idea . "
58		However , blind and selfish competition is detrimental . ' Your loss , my gain ' kind of competition can never be fruitful in the long run . Competition should be always based on self-improvement rule . A healthy competition which involves raising one ' s own level above others is the best approach .
40		It is undoubtedly certain that students can gain their practical experience by getting involved extra jobs . Part-time jobs furnish them with precious chance to practice what they are learning at their universities . In addition , that seems to be more essential the present shortage of sufficiently practical conditions supplied in universities . As a result , students who get part time jobs have not only academic knowledge but also hands-on experience . Moreover , having experienced in working environment during student time offers a distinct advantage when they apply for jobs after their graduation .
163		On the one hand , I have always wanted to find a job in a big company which locates in a prosperous city area . To make it convenient , I will absolutely choose a place to live that is not too far from my workplace . What ' s more I can save plenty of money on transportation if I choose to live in the city .
232		Firstly , the things that parents say have great power to their child . More power than any friend or other adult could have . For example , if someone tells a kid that something is wrong and they shouldn ' t do it , but his father told him / her that it was right , the kid will listen to the father instead of the other person , even if his father is wrong .
335		Firstly , connecting people by email is easy and fast . In addition , World Wide Web offers humanity to access to information , which they want to know for less than 10 seconds . These are two of the benefits , why IT is useful .
348		However , I would argue that citizens have other important responsibilities to fulfil apart from paying tax . As we know , there are impoverished or disabled people in every society , needing help and support from others . It is true that the government can provide some fund to ease their difficulties , but such financial help is usually far from enough . In such case , aids from more capable or wealthier citizens are particularly crucial , which are a great complement to government support . Another responsibility all citizens should take is to maintain social stability together with the police force . There are criminals in every society , and the number of policemen the government can hire is limited . So it is quite necessary for the local residents to take actions and ensure the safety of the communities , by doing things like reporting suspicious activities to the police department .
87		In the first place , there are a large number of opportunities in privat works that you cannot find them when you work for the others . In your job you can be boss of yourself ; however , in the other jobs someone else are your boss . You always have to be responsible for your task , and it make a stressful situation that I never like it .
308		I also love the environment in here . I have been gone to some places to travel and stay for a short time , and I realize that the environment in some place isn ' t clean and fresh like my home town . There were a lot of people so the environment can ' t be keep clean .
153		In addition , if financial management is taught at an early age , students will have better sense of understanding of their family financial background and status , students coming up with unrealistic whims and fancies are minimized . For example , buying a gaming console may not be a big deal for a student from an affluent financial background . However , for a student coming from middle class buying a gaming console may not be the need of the hour . Hence , having exposed to money management at a high school level will help them in prioritizing the financial commitments efficiently .
8		That ' s not enough , for higher education , which represent the cutting edge of a country ' s academic achievements , act as the vanguard in economic and social advance . The high technology and new ideas applied into practice may not only lead a country to flourish but also elevate its status in the international community . Some may argue that universities can support themselve well by donation or invention , but this argument is invalid . Researches into humanities and art still need large amount of money , what ' s more , government ' s big budget on universities may attract more excellent intellectuals and researchers into the country and enjoy a higher reputation worldwide .
103		Many people hold the opinion that past behaviour determines the future actions , which could be the main reason to support the idea of revealing the record to the jury . We must acknowledge that complete data concerning the history of a sued person creates more opportunity for jury members to build an overall picture of defendant ' s personality . Furthermore , past record might be useful to decide whether a person was able to perform a certain type of crime when it concerns serious crimes , such as kidnapping or a murder .
56		No one can deny the huge benefits of the trend that English is being accepted universally . To begin with , communication between countries and cultures become convenient . In my country , English is a required course from elementary school . Thus , studying abroad is easy and becomes hot among youngsters . For them , language obstacle is no longer a problem , which results in mutual understanding and trust between their mother land and the host country . This , in turn , enhances relationship and promotes international business . Furthermore , researchers , especially those who work on high-tech , would have wider range of references if they are good at English . Taking IT industry for an example , top technical science is published in English . It ' s neither to get a translated version of these articles , nor to always have a translator besides . As a result , they have no choice but choosing English as a second language .
23		It is also worth mentioning that some harmful effects on our health are lethal . It has been proved that overusing of the electronic devices including mobile phones could lead to higher possibility of suffering hearing loss and even cancers , although the further investigation are needed .
107		Secondly , large emissions of carbon monoxide gas from refrigerants like air conditioners have depleted ozone layer . Importance of ozone layer is evident by the fact as it protects us from harmful ultra violet rays . To add to it , excess emission of carbon dioxide gas mainly by vehicles around the world has increased the average temperature at north pole which in turn has increased water level due to gradual melting of glaciers .
224		Secondly , the staff soon gets boring with their stable job in such a long time . At a certain time , they may presume that a securing job is the most important and necessary because they need to earn money to manage their life . Thereafter , the bulk of them realize that high promotion and competition can assist them to improve their skills and horizons also . Many people enjoy challenging them because they don not want to be monotonous and passive ones . The same-old-same-old environment soon makes them depressed , so this situation will have an adverse impact on the enterprise .
319		Second , parents always tell students that the adult life is much tenser than school life . However , because we do not experience it , it is very difficult for us to really know how tense the adult life can be . Therefore , we need part-time job to teach us how hard the real adult life can be . Actually , some questionnaires indicate that if students have taken part-time jobs , they will make the best use of their time to prepare their future and more importantly ; they will not expect too much for their future than students who have not taken the part-time job . Therefore , the part-time job can make people understand future life better .
